index,CI_Name,CI_Cat,CI_Subcat,Incident_ID,Impact,Urgency,Priority,Category,No_of_Related_Incidents,Incident_Digits,Incident_IM
22537,96,4,2,IM0022779,2,2,2,1,0,0022779,0
22538,2834,2,58,IM0022780,4,4,4,1,0,0022780,0
22539,2725,12,58,IM0022781,4,4,4,1,0,0022781,0
22540,2863,2,58,IM0022782,4,4,4,1,0,0022782,0
22541,2816,2,58,IM0022783,5,5,5,1,0,0022783,0
22542,1070,7,25,IM0022784,3,3,3,1,0,0022784,0
22543,2298,2,46,IM0022785,5,5,5,1,0,0022785,0
22544,1004,2,10,IM0022786,4,4,4,1,0,0022786,0
22545,1014,2,10,IM0022787,5,5,5,1,0,0022787,0
22546,2376,2,46,IM0022788,5,5,5,3,0,0022788,0
22547,2725,12,58,IM0022789,4,4,4,1,0,0022789,0
22548,2725,12,58,IM0022790,4,4,4,1,0,0022790,0
22549,2489,2,46,IM0022791,5,5,5,3,0,0022791,0
22550,2376,2,46,IM0022792,5,5,5,3,0,0022792,0
22551,1710,4,21,IM0022793,5,5,5,1,0,0022793,0
22552,980,2,10,IM0022794,4,4,4,1,0,0022794,0
22553,1017,2,10,IM0022795,4,4,4,1,0,0022795,0
22554,1050,2,10,IM0022796,4,4,4,1,0,0022796,0
22555,12,2,3,IM0022797,4,4,4,1,0,0022797,0
22556,2289,2,46,IM0022798,3,3,3,1,0,0022798,0
22557,2,5,7,IM0022799,3,3,3,1,0,0022799,0
22558,2513,2,46,IM0022800,4,4,4,1,0,0022800,0
22559,2725,12,58,IM0022801,4,4,4,1,0,0022801,0
22560,2711,12,58,IM0022802,4,4,4,1,0,0022802,0
22561,2576,2,46,IM0022803,4,4,4,1,0,0022803,0
22562,2376,2,46,IM0022804,5,5,5,3,0,0022804,0
22563,2513,2,46,IM0022805,4,4,4,1,0,0022805,0
22564,2442,2,46,IM0022806,5,5,5,3,0,0022806,0
22565,2733,12,58,IM0022807,4,4,4,1,0,0022807,0
22566,2454,2,46,IM0022808,4,4,4,1,0,0022808,0
22567,2576,2,46,IM0022809,4,4,4,1,0,0022809,0
22568,2725,12,58,IM0022810,4,4,4,1,0,0022810,0
22569,1086,4,21,IM0022811,5,5,5,1,0,0022811,0
22570,2527,2,46,IM0022812,5,5,5,3,0,0022812,0
22571,2818,2,58,IM0022813,5,5,5,1,0,0022813,0
22572,2573,2,46,IM0022814,3,3,3,1,0,0022814,0
22573,2573,2,46,IM0022815,5,5,5,1,0,0022815,0
22574,2818,2,58,IM0022816,5,5,5,1,0,0022816,0
22575,624,11,5,IM0022817,5,5,5,1,0,0022817,0
22576,2487,2,46,IM0022818,5,5,5,1,0,0022818,0
22577,2416,2,46,IM0022819,5,5,5,1,0,0022819,0
22578,2834,2,58,IM0022820,4,4,4,1,0,0022820,0
22579,2324,2,46,IM0022821,3,4,3,1,0,0022821,0
22580,2346,2,46,IM0022822,3,3,3,1,0,0022822,0
22581,2525,2,46,IM0022823,3,3,3,3,0,0022823,0
22582,2724,12,58,IM0022824,3,3,3,1,0,0022824,0
22583,2869,2,58,IM0022825,5,5,5,3,0,0022825,0
22584,2719,12,58,IM0022826,4,4,4,1,0,0022826,0
22585,2834,2,58,IM0022827,4,4,4,1,0,0022827,0
22586,1014,2,10,IM0022828,5,5,5,3,0,0022828,0
22587,2527,2,46,IM0022829,5,5,5,3,0,0022829,0
22588,2714,12,58,IM0022830,4,4,4,1,0,0022830,0
22589,1050,2,10,IM0022831,4,4,4,1,0,0022831,0
22590,2834,2,58,IM0022832,4,4,4,1,0,0022832,0
22591,2487,2,46,IM0022833,4,4,4,1,0,0022833,0
22592,2487,2,46,IM0022834,4,4,4,1,0,0022834,0
22593,2818,2,58,IM0022835,5,5,5,1,0,0022835,0
22594,221,4,2,IM0022836,2,2,2,1,0,0022836,0
22595,1894,4,21,IM0022837,5,5,5,1,0,0022837,0
22596,2268,2,43,IM0022838,5,5,5,3,0,0022838,0
22597,2376,2,46,IM0022839,5,5,5,3,0,0022839,0
22598,2376,2,46,IM0022840,5,5,5,3,0,0022840,0
22599,2552,2,46,IM0022841,4,4,4,3,0,0022841,0
22600,5,5,7,IM0022842,5,5,5,1,0,0022842,0
22601,2567,2,46,IM0022843,4,4,4,1,0,0022843,0
22602,2056,6,27,IM0022844,4,4,4,1,0,0022844,0
22603,2733,12,58,IM0022845,4,4,4,1,0,0022845,0
22604,2278,2,46,IM0022846,3,3,3,1,0,0022846,0
22605,2878,2,58,IM0022847,5,5,5,1,0,0022847,0
22606,2268,2,43,IM0022848,5,5,5,3,0,0022848,0
22607,1082,7,20,IM0022849,5,5,5,1,0,0022849,0
22608,2874,2,58,IM0022850,4,4,4,1,0,0022850,0
22609,2837,2,58,IM0022851,4,4,4,3,0,0022851,0
22610,2834,2,58,IM0022852,4,4,4,1,0,0022852,0
22611,2513,2,46,IM0022853,3,3,3,1,0,0022853,0
22612,2307,2,46,IM0022854,4,4,4,1,0,0022854,0
22613,2450,2,46,IM0022855,4,4,4,1,0,0022855,0
22614,2719,12,58,IM0022856,4,4,4,1,0,0022856,0
22615,2706,12,48,IM0022857,3,3,3,1,0,0022857,0
22616,12,2,3,IM0022858,4,4,4,1,1,0022858,0
22617,2869,2,58,IM0022859,4,4,4,1,0,0022859,0
22618,2684,12,46,IM0022860,5,5,5,3,0,0022860,0
22619,2754,12,58,IM0022861,4,4,4,1,0,0022861,0
22620,2874,2,58,IM0022862,4,4,4,1,0,0022862,0
22621,2269,2,43,IM0022863,5,5,5,3,0,0022863,0
22622,2268,2,43,IM0022864,5,5,5,3,0,0022864,0
22623,2821,2,58,IM0022865,5,5,5,3,0,0022865,0
22624,2733,12,58,IM0022866,4,4,4,1,0,0022866,0
22625,2862,2,58,IM0022867,4,4,4,1,0,0022867,0
22626,2716,12,58,IM0022868,5,5,5,1,0,0022868,0
22627,17,2,4,IM0022869,4,4,4,1,0,0022869,0
22628,2268,2,43,IM0022870,5,5,5,3,0,0022870,0
22629,2324,2,46,IM0022871,5,3,5,1,0,0022871,0
22630,1090,4,21,IM0022872,5,5,5,1,0,0022872,0
22631,2584,2,46,IM0022873,4,4,4,1,0,0022873,0
22632,991,2,10,IM0022874,4,4,4,1,0,0022874,0
22633,2818,2,58,IM0022875,5,5,5,1,0,0022875,0
22634,2698,12,46,IM0022876,4,4,4,1,0,0022876,0
22635,2709,12,58,IM0022877,4,4,4,1,0,0022877,0
22636,2834,2,58,IM0022878,4,4,4,1,0,0022878,0
22637,795,4,9,IM0022879,5,5,5,1,0,0022879,0
22638,2376,2,46,IM0022880,5,5,5,3,0,0022880,0
22639,710,4,9,IM0022881,5,5,5,1,0,0022881,0
22640,2487,2,46,IM0022882,4,4,4,1,0,0022882,0
22641,2436,2,46,IM0022883,3,3,3,1,0,0022883,0
22642,2527,2,46,IM0022884,5,5,5,3,0,0022884,0
22643,2056,6,27,IM0022885,5,4,4,3,0,0022885,0
22644,2454,2,46,IM0022886,4,4,4,1,0,0022886,0
22645,2489,2,46,IM0022887,5,5,5,3,0,0022887,0
22646,2818,2,58,IM0022888,5,5,5,1,0,0022888,0
22647,2725,12,58,IM0022889,4,4,4,1,0,0022889,0
22648,2863,2,58,IM0022890,4,4,4,1,1,0022890,0
22649,2263,11,42,IM0022891,4,4,4,1,0,0022891,0
22650,2487,2,46,IM0022892,5,5,5,1,0,0022892,0
22651,707,4,9,IM0022893,4,4,4,1,0,0022893,0
22652,17,2,4,IM0022894,4,4,4,1,0,0022894,0
22653,2487,2,46,IM0022895,4,4,4,1,0,0022895,0
22654,2454,2,46,IM0022896,4,4,4,1,0,0022896,0
22655,2263,11,42,IM0022897,4,4,4,1,0,0022897,0
22656,2575,2,46,IM0022898,4,4,4,1,0,0022898,0
22657,2489,2,46,IM0022899,5,5,5,3,0,0022899,0
22658,2725,12,58,IM0022900,4,4,4,1,0,0022900,0
22659,2442,2,46,IM0022901,5,5,5,3,1,0022901,0
22660,2162,0,31,IM0022902,5,5,5,1,0,0022902,0
22661,2527,2,46,IM0022903,5,5,5,3,0,0022903,0
22662,2834,2,58,IM0022904,4,4,4,1,0,0022904,0
22663,2489,2,46,IM0022905,5,5,5,3,0,0022905,0
22664,929,4,9,IM0022906,4,4,4,1,0,0022906,0
22665,2725,12,58,IM0022907,4,4,4,1,0,0022907,0
22666,1083,4,21,IM0022908,4,4,4,1,0,0022908,0
22667,15,2,4,IM0022909,4,4,4,1,0,0022909,0
22668,2487,2,46,IM0022910,4,4,4,1,0,0022910,0
22669,2834,2,58,IM0022911,4,4,4,1,0,0022911,0
22670,2874,2,58,IM0022912,4,4,4,1,0,0022912,0
22671,2709,12,58,IM0022913,4,4,4,1,0,0022913,0
22672,84,4,2,IM0022914,4,4,4,1,0,0022914,0
22673,85,4,2,IM0022915,4,4,4,1,0,0022915,0
22674,2725,12,58,IM0022916,4,4,4,1,0,0022916,0
22675,1086,4,21,IM0022917,5,5,5,1,0,0022917,0
22676,2684,12,46,IM0022918,5,5,5,3,0,0022918,0
22677,2442,2,46,IM0022919,5,5,5,3,0,0022919,0
22678,2302,2,46,IM0022920,4,4,4,1,0,0022920,0
22679,2487,2,46,IM0022921,4,4,4,1,0,0022921,0
22680,2828,2,58,IM0022922,4,4,4,1,0,0022922,0
22681,2454,2,46,IM0022923,4,4,4,1,0,0022923,0
22682,2875,2,58,IM0022924,5,5,5,1,0,0022924,0
22683,2684,12,46,IM0022925,5,5,5,3,0,0022925,0
22684,2834,2,58,IM0022926,4,4,4,1,0,0022926,0
22685,2834,2,58,IM0022927,4,4,4,1,0,0022927,0
22686,2535,2,46,IM0022928,5,5,5,1,0,0022928,0
22687,3014,4,62,IM0022929,3,3,3,1,0,0022929,0
22688,2573,2,46,IM0022930,3,3,3,1,0,0022930,0
22689,2436,2,46,IM0022931,3,3,3,1,1,0022931,0
22690,2834,2,58,IM0022932,4,4,4,1,0,0022932,0
22691,12,2,3,IM0022933,4,4,4,1,1,0022933,0
22692,2862,2,58,IM0022934,4,4,4,1,0,0022934,0
22693,2818,2,58,IM0022935,5,5,5,1,0,0022935,0
22694,2725,12,58,IM0022936,4,4,4,1,0,0022936,0
22695,998,2,10,IM0022937,5,4,4,1,0,0022937,0
22696,2454,2,46,IM0022938,4,4,4,1,0,0022938,0
22697,2454,2,46,IM0022939,4,4,4,1,0,0022939,0
22698,2263,11,42,IM0022940,4,4,4,1,0,0022940,0
22699,2316,2,46,IM0022941,3,3,3,1,0,0022941,0
22700,2741,12,58,IM0022942,3,3,3,1,0,0022942,0
22701,2260,11,42,IM0022943,3,3,3,1,0,0022943,0
22702,2874,2,58,IM0022944,4,4,4,1,0,0022944,0
22703,2874,2,58,IM0022945,5,5,5,1,0,0022945,0
22704,2324,2,46,IM0022946,3,3,3,1,0,0022946,0
22705,2874,2,58,IM0022947,4,4,4,1,0,0022947,0
22706,2346,2,46,IM0022948,3,3,3,1,0,0022948,0
22707,17,2,4,IM0022949,5,5,5,1,0,0022949,0
22708,2487,2,46,IM0022950,4,4,4,1,0,0022950,0
22709,2834,2,58,IM0022951,4,4,4,1,0,0022951,0
22710,2552,2,46,IM0022952,4,4,4,3,0,0022952,0
22711,2489,2,46,IM0022953,5,5,5,3,0,0022953,0
22712,2436,2,46,IM0022954,3,3,3,1,1,0022954,0
22713,2487,2,46,IM0022955,4,4,4,1,0,0022955,0
22714,2373,2,46,IM0022956,4,4,4,1,0,0022956,0
22715,2709,12,58,IM0022957,4,4,4,1,0,0022957,0
22716,2874,2,58,IM0022958,4,4,4,1,0,0022958,0
22717,991,2,10,IM0022959,5,5,5,3,0,0022959,0
22718,2818,2,58,IM0022960,5,5,5,1,0,0022960,0
22719,2419,2,46,IM0022961,5,5,5,1,0,0022961,0
22720,674,7,6,IM0022962,3,3,3,1,0,0022962,0
22721,2878,2,58,IM0022963,4,5,4,1,0,0022963,0
22722,2862,2,58,IM0022964,5,5,5,1,0,0022964,0
22723,2709,12,58,IM0022965,4,4,4,1,0,0022965,0
22724,2741,12,58,IM0022966,4,4,4,1,0,0022966,0
22725,2864,2,58,IM0022967,5,5,5,3,0,0022967,0
22726,2513,2,46,IM0022968,4,4,4,1,0,0022968,0
22727,2527,2,46,IM0022969,5,5,5,3,0,0022969,0
22728,794,4,9,IM0022970,4,4,4,1,0,0022970,0
22729,2278,2,46,IM0022971,3,3,3,1,0,0022971,0
22730,2725,12,58,IM0022972,4,4,4,1,0,0022972,0
22731,2725,12,58,IM0022973,4,4,4,1,0,0022973,0
22732,282,4,2,IM0022974,2,2,2,1,0,0022974,0
22733,2661,12,3,IM0022975,4,4,4,1,0,0022975,0
22734,2150,0,31,IM0022976,5,5,5,1,0,0022976,0
22735,2346,2,46,IM0022977,4,4,4,1,0,0022977,0
22736,2698,12,46,IM0022978,4,4,4,1,0,0022978,0
22737,2818,2,58,IM0022979,5,5,5,1,0,0022979,0
22738,2471,2,46,IM0022980,5,5,5,1,0,0022980,0
22739,2820,2,58,IM0022981,4,4,4,1,0,0022981,0
22740,2864,2,58,IM0022982,4,4,4,1,0,0022982,0
22741,1050,2,10,IM0022983,4,4,4,1,0,0022983,0
22742,985,2,10,IM0022984,4,4,4,1,0,0022984,0
22743,2725,12,58,IM0022985,4,4,4,1,0,0022985,0
22744,2889,4,59,IM0022986,4,5,4,3,0,0022986,0
22745,2733,12,58,IM0022987,4,4,4,1,0,0022987,0
22746,2709,12,58,IM0022988,4,4,4,1,0,0022988,0
22747,1056,7,13,IM0022989,4,4,4,3,0,0022989,0
22748,2709,12,58,IM0022990,4,4,4,1,0,0022990,0
22749,2684,12,46,IM0022991,5,5,5,3,0,0022991,0
22750,2376,2,46,IM0022992,5,5,5,3,0,0022992,0
22751,2745,12,58,IM0022993,4,4,4,1,0,0022993,0
22752,2376,2,46,IM0022994,5,5,5,3,0,0022994,0
22753,2747,12,58,IM0022995,4,4,4,1,0,0022995,0
22754,2376,2,46,IM0022996,5,5,5,3,0,0022996,0
22755,2725,12,58,IM0022997,4,4,4,1,0,0022997,0
22756,2573,2,46,IM0022998,3,3,3,1,0,0022998,0
22757,2513,2,46,IM0022999,4,4,4,1,0,0022999,0
22758,2454,2,46,IM0023000,4,4,4,1,0,0023000,0
22759,1014,2,10,IM0023001,5,5,5,1,0,0023001,0
22760,2436,2,46,IM0023002,5,3,5,1,0,0023002,0
22761,2376,2,46,IM0023003,5,5,5,3,0,0023003,0
22762,2436,2,46,IM0023004,3,3,3,1,0,0023004,0
22763,2821,2,58,IM0023005,5,5,5,3,0,0023005,0
22764,2376,2,46,IM0023006,5,5,5,3,0,0023006,0
22765,154,4,2,IM0023007,2,2,2,1,0,0023007,0
22766,2376,2,46,IM0023008,5,5,5,3,0,0023008,0
22767,2376,2,46,IM0023009,5,5,5,3,0,0023009,0
22768,2376,2,46,IM0023010,5,5,5,3,0,0023010,0
22769,2376,2,46,IM0023011,5,5,5,3,0,0023011,0
22770,2376,2,46,IM0023012,5,5,5,3,0,0023012,0
22771,2376,2,46,IM0023013,5,5,5,3,0,0023013,0
22772,2741,12,58,IM0023014,4,4,4,1,0,0023014,0
22773,2285,2,46,IM0023015,5,5,5,3,0,0023015,0
22774,2376,2,46,IM0023016,5,5,5,3,0,0023016,0
22775,2395,2,46,IM0023017,4,4,4,3,0,0023017,0
22776,2263,11,42,IM0023018,4,4,4,1,0,0023018,0
22777,2376,2,46,IM0023019,5,5,5,3,0,0023019,0
22778,2480,2,46,IM0023020,4,4,4,3,0,0023020,0
22779,2376,2,46,IM0023021,5,5,5,3,0,0023021,0
22780,2403,2,46,IM0023022,4,4,4,1,0,0023022,0
22781,2740,12,58,IM0023023,4,4,4,1,0,0023023,0
22782,2416,2,46,IM0023024,5,5,5,1,0,0023024,0
22783,2691,12,46,IM0023025,4,4,4,1,0,0023025,0
22784,2489,2,46,IM0023026,5,5,5,3,0,0023026,0
22785,2454,2,46,IM0023027,4,4,4,1,0,0023027,0
22786,2684,12,46,IM0023028,5,5,5,3,0,0023028,0
22787,2862,2,58,IM0023029,3,3,3,1,0,0023029,0
22788,2874,2,58,IM0023030,4,4,4,1,0,0023030,0
22789,2514,2,46,IM0023031,4,3,4,1,0,0023031,0
22790,2725,12,58,IM0023032,4,4,4,1,0,0023032,0
22791,2818,2,58,IM0023033,5,5,5,1,0,0023033,0
22792,2725,12,58,IM0023034,4,4,4,1,0,0023034,0
22793,1090,4,21,IM0023035,5,5,5,1,0,0023035,0
22794,2839,2,58,IM0023036,5,4,4,3,0,0023036,0
22795,2684,12,46,IM0023037,5,5,5,3,1,0023037,0
22796,2,5,7,IM0023038,5,3,5,1,0,0023038,0
22797,2841,2,58,IM0023039,4,4,4,1,1,0023039,0
22798,2573,2,46,IM0023040,3,3,3,1,0,0023040,0
22799,2454,2,46,IM0023041,4,4,4,1,0,0023041,0
22800,2733,12,58,IM0023042,4,4,4,1,0,0023042,0
22801,2740,12,58,IM0023043,4,4,4,1,0,0023043,0
22802,2835,2,58,IM0023044,4,4,4,1,0,0023044,0
22803,2419,2,46,IM0023045,5,5,5,1,0,0023045,0
22804,2442,2,46,IM0023046,5,5,5,3,0,0023046,0
22805,2725,12,58,IM0023047,4,4,4,1,0,0023047,0
22806,2575,2,46,IM0023048,4,4,4,1,0,0023048,0
22807,2818,2,58,IM0023049,5,5,5,1,0,0023049,0
22808,2878,2,58,IM0023050,5,5,5,1,0,0023050,0
22809,2487,2,46,IM0023051,4,4,4,1,0,0023051,0
22810,1014,2,10,IM0023052,5,5,5,3,0,0023052,0
22811,2709,12,58,IM0023053,4,4,4,1,0,0023053,0
22812,2487,2,46,IM0023054,4,4,4,1,0,0023054,0
22813,2725,12,58,IM0023055,4,4,4,1,0,0023055,0
22814,2772,8,49,IM0023056,2,2,2,1,2,0023056,0
22815,2573,2,46,IM0023057,3,3,3,1,0,0023057,0
22816,2454,2,46,IM0023058,4,4,4,1,0,0023058,0
22817,2489,2,46,IM0023059,5,5,5,3,0,0023059,0
22818,2863,2,58,IM0023060,4,4,4,1,0,0023060,0
22819,2487,2,46,IM0023061,4,4,4,1,0,0023061,0
22820,2863,2,58,IM0023062,4,4,4,1,0,0023062,0
22821,2487,2,46,IM0023063,4,4,4,1,0,0023063,0
22822,2863,2,58,IM0023064,4,4,4,1,0,0023064,0
22823,2709,12,58,IM0023065,4,4,4,1,0,0023065,0
22824,2487,2,46,IM0023066,4,4,4,1,0,0023066,0
22825,2487,2,46,IM0023067,4,4,4,1,0,0023067,0
22826,2573,2,46,IM0023068,3,3,3,1,0,0023068,0
22827,2863,2,58,IM0023069,4,4,4,1,0,0023069,0
22828,2489,2,46,IM0023070,5,5,5,3,0,0023070,0
22829,1065,2,14,IM0023071,5,5,5,1,0,0023071,0
22830,2816,2,58,IM0023072,5,5,5,1,0,0023072,0
22831,17,2,4,IM0023073,4,4,4,1,0,0023073,0
22832,2454,2,46,IM0023074,4,4,4,1,0,0023074,0
22833,2834,2,58,IM0023075,4,4,4,1,0,0023075,0
22834,1050,2,10,IM0023076,5,5,5,1,0,0023076,0
22835,2425,2,46,IM0023077,2,2,2,1,0,0023077,0
22836,2573,2,46,IM0023078,3,3,3,1,0,0023078,0
22837,2025,4,21,IM0023079,5,5,5,1,0,0023079,0
22838,2501,2,46,IM0023080,4,4,4,1,0,0023080,0
22839,9,2,3,IM0023081,3,3,3,1,0,0023081,0
22840,2500,2,46,IM0023082,5,5,5,1,0,0023082,0
22841,2853,2,58,IM0023083,5,5,5,3,0,0023083,0
22842,551,4,2,IM0023084,3,3,3,1,0,0023084,0
22843,2455,2,46,IM0023085,4,4,4,1,0,0023085,0
22844,2839,2,58,IM0023086,4,4,4,1,0,0023086,0
22845,2716,12,58,IM0023087,4,4,4,1,0,0023087,0
22846,2725,12,58,IM0023088,4,4,4,1,0,0023088,0
22847,2741,12,58,IM0023089,4,4,4,1,0,0023089,0
22848,2874,2,58,IM0023090,5,5,5,1,0,0023090,0
22849,2627,10,50,IM0023091,3,3,3,1,0,0023091,0
22850,2513,2,46,IM0023092,4,4,4,1,0,0023092,0
22851,2709,12,58,IM0023093,5,5,5,1,0,0023093,0
22852,2302,2,46,IM0023094,4,4,4,1,0,0023094,0
22853,2346,2,46,IM0023095,3,3,3,1,0,0023095,0
22854,991,2,10,IM0023096,4,4,4,1,0,0023096,0
22855,707,4,9,IM0023097,5,5,5,1,0,0023097,0
22856,1014,2,10,IM0023098,5,5,5,1,0,0023098,0
22857,2818,2,58,IM0023099,5,5,5,1,0,0023099,0
22858,2732,12,58,IM0023100,5,5,5,1,0,0023100,0
22859,2513,2,46,IM0023101,4,4,4,1,0,0023101,0
22860,1013,2,10,IM0023102,3,3,3,1,0,0023102,0
22861,2454,2,46,IM0023103,4,4,4,1,0,0023103,0
22862,2454,2,46,IM0023104,4,4,4,1,0,0023104,0
22863,2733,12,58,IM0023105,4,4,4,1,0,0023105,0
22864,2725,12,58,IM0023106,4,4,4,1,0,0023106,0
22865,1014,2,10,IM0023107,5,5,5,3,0,0023107,0
22866,1094,4,21,IM0023108,4,4,4,1,0,0023108,0
22867,2741,12,58,IM0023109,4,4,4,1,0,0023109,0
22868,2307,2,46,IM0023110,4,4,4,1,0,0023110,0
22869,2703,12,46,IM0023111,4,4,4,1,0,0023111,0
22870,2868,2,58,IM0023112,5,5,5,3,0,0023112,0
22871,2263,11,42,IM0023113,4,4,4,1,0,0023113,0
22872,2527,2,46,IM0023114,5,5,5,3,0,0023114,0
22873,2527,2,46,IM0023115,5,5,5,3,0,0023115,0
22874,2862,2,58,IM0023116,5,5,5,1,0,0023116,0
22875,12,2,3,IM0023117,4,4,4,1,0,0023117,0
22876,2724,12,58,IM0023118,4,4,4,1,0,0023118,0
22877,2527,2,46,IM0023120,5,5,5,3,0,0023120,0
22878,2869,2,58,IM0023121,4,4,4,1,0,0023121,0
22879,2841,2,58,IM0023122,4,4,4,1,0,0023122,0
22880,984,2,10,IM0023123,4,4,4,1,0,0023123,0
22881,2868,2,58,IM0023124,5,5,5,3,0,0023124,0
22882,2294,2,46,IM0023125,5,5,5,1,0,0023125,0
22883,1086,4,21,IM0023126,5,5,5,1,0,0023126,0
22884,2869,2,58,IM0023127,5,5,5,1,0,0023127,0
22885,2709,12,58,IM0023128,4,4,4,1,0,0023128,0
22886,1007,2,10,IM0023129,5,5,5,1,0,0023129,0
22887,2442,2,46,IM0023130,5,5,5,3,0,0023130,0
22888,2442,2,46,IM0023131,5,5,5,3,0,0023131,0
22889,2527,2,46,IM0023132,5,5,5,3,0,0023132,0
22890,2725,12,58,IM0023133,4,4,4,1,0,0023133,0
22891,2025,4,21,IM0023134,5,5,5,1,0,0023134,0
22892,2725,12,58,IM0023135,4,4,4,1,0,0023135,0
22893,2661,12,3,IM0023136,4,4,4,1,0,0023136,0
22894,599,4,2,IM0023137,4,4,4,1,0,0023137,0
22895,599,4,2,IM0023138,4,4,4,1,0,0023138,0
22896,2711,12,58,IM0023139,5,5,5,1,0,0023139,0
22897,2527,2,46,IM0023140,5,5,5,3,0,0023140,0
22898,2263,11,42,IM0023141,4,4,4,1,0,0023141,0
22899,2487,2,46,IM0023142,4,4,4,1,0,0023142,0
22900,2442,2,46,IM0023143,5,5,5,3,0,0023143,0
22901,2487,2,46,IM0023144,4,4,4,1,0,0023144,0
22902,2291,2,46,IM0023145,3,3,3,1,0,0023145,0
22903,2829,2,58,IM0023146,3,3,3,1,0,0023146,0
22904,2451,2,46,IM0023147,4,4,4,1,0,0023147,0
22905,2829,2,58,IM0023148,3,3,3,1,0,0023148,0
22906,2661,12,3,IM0023149,4,4,4,1,0,0023149,0
22907,2829,2,58,IM0023150,3,3,3,1,0,0023150,0
22908,2828,2,58,IM0023151,4,4,4,1,0,0023151,0
22909,2454,2,46,IM0023152,4,4,4,1,0,0023152,0
22910,17,2,4,IM0023153,4,4,4,1,0,0023153,0
22911,17,2,4,IM0023154,4,4,4,1,0,0023154,0
22912,2709,12,58,IM0023155,4,4,4,1,0,0023155,0
22913,642,11,5,IM0023156,3,3,3,1,0,0023156,0
22914,2661,12,3,IM0023157,4,4,4,1,0,0023157,0
22915,1091,4,21,IM0023158,5,5,5,1,0,0023158,0
22916,2450,2,46,IM0023159,4,4,4,1,0,0023159,0
22917,2567,2,46,IM0023160,4,4,4,1,0,0023160,0
22918,1654,4,21,IM0023161,4,4,4,1,0,0023161,0
22919,2487,2,46,IM0023162,4,4,4,1,0,0023162,0
22920,1066,2,14,IM0023163,5,5,5,3,0,0023163,0
22921,2816,2,58,IM0023164,5,5,5,1,0,0023164,0
22922,2552,2,46,IM0023165,5,5,5,3,0,0023165,0
22923,2527,2,46,IM0023166,5,5,5,3,0,0023166,0
22924,2376,2,46,IM0023167,5,5,5,3,0,0023167,0
22925,2442,2,46,IM0023168,5,5,5,3,0,0023168,0
22926,2376,2,46,IM0023169,5,5,5,3,0,0023169,0
22927,2324,2,46,IM0023170,3,3,3,1,0,0023170,0
22928,2376,2,46,IM0023171,5,5,5,3,0,0023171,0
22929,2725,12,58,IM0023172,4,4,4,1,0,0023172,0
22930,2725,12,58,IM0023173,4,4,4,1,0,0023173,0
22931,2567,2,46,IM0023174,5,5,5,1,0,0023174,0
22932,2025,4,21,IM0023175,5,5,5,1,0,0023175,0
22933,2291,2,46,IM0023176,5,3,5,1,0,0023176,0
22934,2455,2,46,IM0023177,4,4,4,1,0,0023177,0
22935,1006,2,10,IM0023178,3,3,3,1,0,0023178,0
22936,1089,4,21,IM0023179,5,5,5,1,0,0023179,0
22937,2812,2,58,IM0023180,3,3,3,1,0,0023180,0
22938,1090,4,21,IM0023181,5,5,5,1,0,0023181,0
22939,2482,2,46,IM0023182,3,3,3,1,0,0023182,0
22940,2489,2,46,IM0023183,5,5,5,3,0,0023183,0
22941,2056,6,27,IM0023184,5,4,4,3,0,0023184,0
22942,2487,2,46,IM0023185,4,4,4,1,0,0023185,0
22943,2442,2,46,IM0023186,5,5,5,3,0,0023186,0
22944,462,4,2,IM0023187,4,4,4,1,0,0023187,0
22945,1050,2,10,IM0023188,3,3,3,1,0,0023188,0
22946,2487,2,46,IM0023189,4,4,4,1,0,0023189,0
22947,2513,2,46,IM0023190,4,4,4,1,0,0023190,0
22948,2330,2,46,IM0023191,4,4,4,1,0,0023191,0
22949,2834,2,58,IM0023192,4,4,4,1,0,0023192,0
22950,2030,4,23,IM0023193,5,5,5,1,0,0023193,0
22951,2725,12,58,IM0023194,4,4,4,1,1,0023194,0
22952,2487,2,46,IM0023195,4,4,4,1,0,0023195,0
22953,2584,2,46,IM0023196,4,4,4,1,0,0023196,0
22954,2347,2,46,IM0023197,3,3,3,1,0,0023197,0
22955,2515,2,46,IM0023198,5,5,5,1,0,0023198,0
22956,2741,12,58,IM0023199,4,4,4,1,0,0023199,0
22957,237,4,2,IM0023200,4,4,4,1,0,0023200,0
22958,2454,2,46,IM0023201,4,4,4,1,0,0023201,0
22959,991,2,10,IM0023202,4,4,4,1,0,0023202,0
22960,2812,2,58,IM0023203,3,3,3,1,0,0023203,0
22961,97,4,2,IM0023204,2,2,2,1,0,0023204,0
22962,2376,2,46,IM0023205,5,5,5,3,0,0023205,0
22963,2436,2,46,IM0023206,3,3,3,1,1,0023206,0
22964,2725,12,58,IM0023207,4,4,4,1,0,0023207,0
22965,1030,2,10,IM0023208,4,4,4,3,0,0023208,0
22966,2841,2,58,IM0023209,4,4,4,1,0,0023209,0
22967,1082,7,20,IM0023210,5,5,5,1,0,0023210,0
22968,2834,2,58,IM0023211,4,4,4,1,0,0023211,0
22969,664,4,36,IM0023212,4,4,4,1,0,0023212,0
22970,2436,2,46,IM0023213,3,3,3,1,0,0023213,0
22971,2527,2,46,IM0023214,5,5,5,3,0,0023214,0
22972,2812,2,58,IM0023215,3,3,3,1,0,0023215,0
